,Unnamed: 0,ds,symbol,close,volume,volume_cng,price_cng,avg_gain,avg_loss,RSI,column_name,EMA9,EMA12,EMA26,EMA50
0,595611,1992-09-18,CAKE,3.588477,24816375.0,0.0,0.0,0.0,-0.0,,3.327454285714286,3.308641888888889,3.2496569166666673,3.309908076923077,3.4097118400000004
1,1046701,1992-09-21,CAKE,3.489712,3912300.0,-0.8423500611995104,-0.02752281817606751,0.0,0.09876500000000021,,3.327454285714286,3.308641888888889,3.2496569166666673,3.309908076923077,3.4097118400000004
2,16144,1992-09-22,CAKE,3.292181,2240156.0,-0.4274068961991667,-0.056603811432003596,0.0,0.19753100000000012,,3.327454285714286,3.308641888888889,3.2496569166666673,3.309908076923077,3.4097118400000004
3,974237,1992-09-23,CAKE,3.242798,939347.0,-0.5806778635059344,-0.015000086568751759,0.0,0.04938299999999973,,3.327454285714286,3.308641888888889,3.2496569166666673,3.309908076923077,3.4097118400000004
4,1046901,1992-09-24,CAKE,3.325103,962888.0,0.02506102643645,0.02538085936897699,0.08230499999999985,0.0,,3.327454285714286,3.308641888888889,3.2496569166666673,3.309908076923077,3.4097118400000004
5,88608,1992-09-25,CAKE,3.226337,1215000.0,0.2618289977650568,-0.02970314002303084,0.0,0.09876599999999991,,3.327454285714286,3.308641888888889,3.2496569166666673,3.309908076923077,3.4097118400000004
6,523071,1992-09-28,CAKE,3.127572,473850.0,-0.61,-0.030612115225408944,0.0,0.09876500000000021,,3.327454285714286,3.308641888888889,3.2496569166666673,3.309908076923077,3.4097118400000004
7,1553419,1992-09-29,CAKE,3.193416,1395731.0,1.9455122929197004,0.021052752742382986,0.06584400000000024,0.0,,3.293944714285715,3.308641888888889,3.2496569166666673,3.309908076923077,3.4097118400000004
8,1553592,1992-09-30,CAKE,3.292181,1030472.0,-0.26169727547786786,0.03092769623500345,0.09876499999999977,0.0,,3.293503785714286,3.308641888888889,3.2496569166666673,3.309908076923077,3.4097118400000004
9,338949,1992-10-01,CAKE,3.226337,910491.0,-0.11643305203828926,-0.02000011542500239,0.0,0.06584399999999979,,3.2767120892857147,3.292180911111111,3.2496569166666673,3.309908076923077,3.4097118400000004
10,555810,1992-10-02,CAKE,3.061728,1432941.0,0.5738112732580553,-0.05102039867502992,0.0,0.164609,,3.222966066964286,3.246090328888889,3.2496569166666673,3.309908076923077,3.4097118400000004
11,555578,1992-10-05,CAKE,2.930041,3342009.0,1.332272577866081,-0.04301067893686176,0.0,0.1316869999999999,,3.1497348002232144,3.1828804631111116,3.2496569166666673,3.309908076923077,3.4097118400000004
12,1369408,1992-10-06,CAKE,3.09465,615853.0,-0.815723715884667,0.05617975994192573,0.164609,0.0,,3.1359636001674107,3.1652343704888897,3.2258096987179496,3.309908076923077,3.4097118400000004
13,1585974,1992-10-07,CAKE,3.226337,780638.0,0.26757196928487803,0.04255311586124437,0.1316869999999999,0.0,,3.1585569501255577,3.1774548963911116,3.2258908219921114,3.309908076923077,3.4097118400000004
14,1296610,1992-10-08,CAKE,3.308642,820125.0,0.05058298468688432,0.025510354312026255,0.08230499999999985,0.0,,3.196078212594168,3.2036923171128895,3.2386217724548634,3.309908076923077,3.4097118400000004
15,628030,1992-10-09,CAKE,3.226337,1073756.0,0.3092589544276787,-0.024875764739733054,0.0,0.08230499999999985,41.304340648637584,3.203642909445626,3.2082212536903114,3.2367318074618074,3.309908076923077,3.4097118400000004
16,555642,1992-10-12,CAKE,3.226337,88088.0,-0.9179627401383554,0.0,0.0,-0.0,47.4999886093886,3.2093164320842194,3.2118444029522495,3.235132606313837,3.309908076923077,3.4097118400000004
17,411454,1992-10-13,CAKE,3.09465,344756.0,2.9137680501316865,-0.040816256950219364,0.0,0.1316869999999999,44.70589160206921,3.1806498240631647,3.1884055223618,3.21351989765017,3.309908076923077,3.4097118400000004
18,555643,1992-10-14,CAKE,3.226337,628763.0,0.8237913190778405,0.04255311586124437,0.1316869999999999,0.0,46.59089026343403,3.1920716180473736,3.19599181788944,3.2154917595501438,3.309908076923077,3.4097118400000004
