,Unnamed: 0,ds,symbol,close,volume,volume_cng,price_cng,avg_gain,avg_loss,RSI,column_name,EMA9,EMA12,EMA26,EMA50
0,1560024,1993-03-16,ETD,6.666667,10505700.0,0.0,0.0,0.0,-0.0,,6.690476142857142,6.694444444444445,6.732638916666667,6.695512846153846,6.62916668
1,312220,1993-03-17,ETD,6.75,2322600.0,-0.7789200148490819,0.012499949375002479,0.08333299999999966,0.0,,6.690476142857142,6.694444444444445,6.732638916666667,6.695512846153846,6.62916668
2,1486982,1993-03-18,ETD,6.75,1085100.0,-0.5328080599328339,0.0,0.0,-0.0,,6.690476142857142,6.694444444444445,6.732638916666667,6.695512846153846,6.62916668
3,1487825,1993-03-19,ETD,6.666667,1076100.0,-0.008294166436273155,-0.01234562962962958,0.0,0.08333299999999966,,6.690476142857142,6.694444444444445,6.732638916666667,6.695512846153846,6.62916668
4,240985,1993-03-22,ETD,6.708333,1107600.0,0.02927237245609144,0.006249899687504912,0.041665999999999315,0.0,,6.690476142857142,6.694444444444445,6.732638916666667,6.695512846153846,6.62916668
5,1053792,1993-03-23,ETD,6.708333,711300.0,-0.35780065005417117,0.0,0.0,-0.0,,6.690476142857142,6.694444444444445,6.732638916666667,6.695512846153846,6.62916668
6,1271356,1993-03-24,ETD,6.583333,241200.0,-0.6609025727541122,-0.018633541298561058,0.0,0.125,,6.690476142857142,6.694444444444445,6.732638916666667,6.695512846153846,6.62916668
7,1560025,1993-03-25,ETD,6.666667,538500.0,1.2325870646766168,0.012658329754852244,0.08333400000000069,0.0,,6.684523857142857,6.694444444444445,6.732638916666667,6.695512846153846,6.62916668
8,167037,1993-03-26,ETD,6.75,125400.0,-0.7671309192200557,0.012499949375002479,0.08333299999999966,0.0,,6.7008928928571425,6.694444444444445,6.732638916666667,6.695512846153846,6.62916668
9,456643,1993-03-29,ETD,6.75,380100.0,2.0311004784688995,0.0,0.0,-0.0,,6.713169669642857,6.705555555555556,6.732638916666667,6.695512846153846,6.62916668
10,529510,1993-03-30,ETD,6.875,152100.0,-0.5998421468034728,0.018518518518518517,0.125,0.0,,6.7536272522321426,6.739444444444445,6.732638916666667,6.695512846153846,6.62916668
11,95307,1993-03-31,ETD,6.916667,471000.0,2.096646942800789,0.006060654545454595,0.04166700000000034,0.0,,6.794387189174107,6.774888955555555,6.732638916666667,6.695512846153846,6.62916668
12,19953,1993-04-01,ETD,6.666667,210000.0,-0.554140127388535,-0.036144576571345705,0.0,0.25,,6.762457141880581,6.7532445644444445,6.722489391025641,6.695512846153846,6.62916668
