,Unnamed: 0,ds,symbol,close,volume,volume_cng,price_cng,avg_gain,avg_loss,RSI,column_name,EMA9,EMA12,EMA26,EMA50
0,1539646,2013-08-19,LGMK,130.0,802.0,0.0,0.0,0.0,-0.0,,274.2857142857143,283.8888888888889,289.5833333333333,305.46153846153845,367.82
1,3353182,2013-08-20,LGMK,225.0,922.0,0.14962593516209477,0.7307692307692307,95.0,0.0,,274.2857142857143,283.8888888888889,289.5833333333333,305.46153846153845,367.82
2,4102989,2013-08-21,LGMK,320.0,442.0,-0.5206073752711496,0.4222222222222222,95.0,0.0,,274.2857142857143,283.8888888888889,289.5833333333333,305.46153846153845,367.82
3,134394,2013-08-22,LGMK,310.0,132.0,-0.7013574660633484,-0.03125,0.0,10.0,,274.2857142857143,283.8888888888889,289.5833333333333,305.46153846153845,367.82
4,8322620,2013-08-23,LGMK,310.0,36.0,-0.7272727272727273,0.0,0.0,-0.0,,274.2857142857143,283.8888888888889,289.5833333333333,305.46153846153845,367.82
5,6267021,2013-08-26,LGMK,315.0,30.0,-0.16666666666666666,0.016129032258064516,5.0,0.0,,274.2857142857143,283.8888888888889,289.5833333333333,305.46153846153845,367.82
6,4368599,2013-08-27,LGMK,310.0,20.0,-0.3333333333333333,-0.015873015873015872,0.0,5.0,,274.2857142857143,283.8888888888889,289.5833333333333,305.46153846153845,367.82
7,824426,2013-08-28,LGMK,310.0,45.0,1.25,0.0,0.0,-0.0,,283.2142857142857,283.8888888888889,289.5833333333333,305.46153846153845,367.82
8,11350399,2013-08-29,LGMK,325.0,56.0,0.24444444444444444,0.04838709677419355,15.0,0.0,,293.6607142857143,283.8888888888889,289.5833333333333,305.46153846153845,367.82
9,613567,2013-08-30,LGMK,325.0,7.0,-0.875,0.0,0.0,-0.0,,301.4955357142857,292.11111111111114,289.5833333333333,305.46153846153845,367.82
10,7063469,2013-09-03,LGMK,295.0,16.0,1.2857142857142858,-0.09230769230769231,0.0,30.0,,299.8716517857143,292.6888888888889,289.5833333333333,305.46153846153845,367.82
11,5374509,2013-09-04,LGMK,300.0,18.0,0.125,0.01694915254237288,5.0,0.0,,299.9037388392857,294.15111111111116,289.5833333333333,305.46153846153845,367.82
12,10218941,2013-09-05,LGMK,275.0,16.0,-0.1111111111111111,-0.08333333333333333,0.0,25.0,,293.6778041294643,290.32088888888893,287.3397435897436,305.46153846153845,367.82
13,7385924,2013-09-06,LGMK,300.0,112.0,6.0,0.09090909090909091,25.0,0.0,,295.2583530970982,292.25671111111114,289.28747534516765,305.46153846153845,367.82
14,5419157,2013-09-09,LGMK,309.0,39.0,-0.6517857142857143,0.03,9.0,0.0,,298.69376482282365,295.6053688888889,292.32017144591106,305.46153846153845,367.82
15,3916273,2013-09-10,LGMK,314.0,64.0,0.6410256410256411,0.016181229773462782,5.0,0.0,69.43231441048034,302.52032361711775,299.28429511111113,295.6555296850017,305.46153846153845,367.82
16,10186991,2013-09-11,LGMK,305.0,38.0,-0.40625,-0.028662420382165606,0.0,9.0,44.75524475524475,303.1402427128383,300.42743608888895,297.0931405026937,305.46153846153845,367.82
17,705964,2013-09-12,LGMK,310.0,18.0,-0.5263157894736842,0.01639344262295082,5.0,0.0,50.0,304.85518203462874,302.3419488711112,299.078811194587,305.46153846153845,367.82
18,19531,2013-09-13,LGMK,299.0,27.0,0.5,-0.035483870967741936,0.0,11.0,46.308724832214764,303.39138652597154,301.67355909688894,299.06668639541977,305.46153846153845,367.82
19,4387041,2013-09-16,LGMK,310.0,13.0,-0.5185185185185185,0.03678929765886288,11.0,0.0,48.38709677419355,305.04353989447867,303.33884727751115,300.74873464227824,305.46153846153845,367.82
20,3910574,2013-09-17,LGMK,309.0,5.0,-0.6153846153846154,-0.0032258064516129032,0.0,1.0,49.66887417218543,306.032654920859,304.4710778220089,302.0181600819277,305.46153846153845,367.82
21,5984258,2013-09-18,LGMK,312.0,9.0,0.8,0.009708737864077669,3.0,0.0,50.649350649350644,307.52449119064426,305.97686225760714,303.55382776163117,305.46153846153845,367.82
22,9511365,2013-09-19,LGMK,339.0,211.0,22.444444444444443,0.08653846153846154,27.0,0.0,54.21686746987952,315.3933683929832,312.5814898060857,309.0070850290725,305.46153846153845,367.82
